symbol,weekly,market_cap
BIS,2018-38w,4919437.216025715
MITH,2018-38w,106061556.44931428
LTC,2018-38w,3337238239.69
GSC,2018-38w,4422447.391015714
MTN,2018-38w,4395523.357142857
ENJ,2018-38w,31949466.403914284
CLOAK,2018-38w,10282606.530294286
CTL,2018-38w,227766.13509785713
EOS,2018-38w,5056153831.375714
HC,2018-38w,99586944.54767142
TX,2018-38w,1458367.2721857144
VIN,2018-38w,1914717.5069871428
XVG,2018-38w,217535852.59214285
FKX,2018-38w,875189.463490857
RATING,2018-38w,1315532.1680114286
STAK,2018-38w,354441.81086057145
TNC,2018-38w,3281707.1395757147
AST,2018-38w,11608107.857142856
AUR,2018-38w,3736659.911954286
RBIES,2018-38w,160331.34610199998
PRE,2018-38w,14738272.42857143
DRM,2018-38w,64119.56041201429
AE,2018-38w,228365255.69957143
ICOB,2018-38w,13483.8234071
REN,2018-38w,19207636.861114286
SONG,2018-38w,17882.30405785714
BNT,2018-38w,77917435.58737144
EMC,2018-38w,49471751.31478572
NETKO,2018-38w,171726.47185514285
AVT,2018-38w,2512396.285714286
LBC,2018-38w,10433528.483914286
RBY,2018-38w,9850452.822111428
FUEL,2018-38w,8312681.540564286
NPXS,2018-38w,159242819.93514284
RDN,2018-38w,23516079.555785716
KIN,2018-38w,52262921.602800004
SMLY,2018-38w,445881.01559642854
LTCR,2018-38w,22429.92757924
CLO,2018-38w,3691936.2358000004
HUSH,2018-38w,521454.2175072857
GEN,2018-38w,3399988.395558571
TUBE,2018-38w,7604120.296445714
CRW,2018-38w,7650216.857508572
SUMO,2018-38w,754522.7750882858
MTH,2018-38w,6323458.897835715
TRC,2018-38w,2711338.3603271428
DGC,2018-38w,298077.2900035714
SPD,2018-38w,3776143.7623898573
GFT,2018-38w,33604474.54588572
LA,2018-38w,5688370.024549999
AID,2018-38w,2332225.677192857
LINK,2018-38w,114114050.0
BLOCK,2018-38w,21481131.758314285
NTRN,2018-38w,828436.3868274286
LEDU,2018-38w,2136149.4948257143
PUT,2018-38w,646351.6537045
BANCA,2018-38w,4832128.991962858
LANA,2018-38w,257733.37889057142
TRTL,2018-38w,959831.9099961428
EKT,2018-38w,8574833.57142857
FUZZ,2018-38w,26469.7131816
FDZ,2018-38w,2203516.0595785715
ZSC,2018-38w,4509897.654941428
TCH,2018-38w,42412.89018948572
AUC,2018-38w,777912.7369058571
VLT,2018-38w,20990.6862137
COVAL,2018-38w,2571017.1428571427
BIX,2018-38w,43804715.679057136
AXPR,2018-38w,4022571.285714286
GSR,2018-38w,3547.419816664286
SWT,2018-38w,2294508.540702857
XBC,2018-38w,1196080.4669455714
CS,2018-38w,27003678.958257142
ADI,2018-38w,396335.6867307142
ZEC,2018-38w,577684725.282
GNX,2018-38w,17368090.83527143
FGC,2018-38w,489832.63882085716
NXT,2018-38w,68726971.6331143
DOGE,2018-38w,678588880.7311429
CPC,2018-38w,12290468.102042858
CXO,2018-38w,3089989.8224842856
XBTC21,2018-38w,70850.79135981666
TRUE,2018-38w,25356736.026385717
ZRX,2018-38w,311115909.95257145
TOMO,2018-38w,13274910.0
TRST,2018-38w,2166607.5626071426
ZIL,2018-38w,267365862.69271427
GRID,2018-38w,7619013.755936666
PIVX,2018-38w,53551007.13272857
EDRC,2018-38w,253347.6932472857
AGIX,2018-38w,22132100.62422857
HYDRO,2018-38w,10017407.473502858
CVT,2018-38w,22284891.718428575
MNTP,2018-38w,712370.343937
LET,2018-38w,5678786.571428572
CRM,2018-38w,164661.56110899997
IETH,2018-38w,221238.96814285713
IOST,2018-38w,105698640.0
XBP,2018-38w,486713.7742105714
XPA,2018-38w,3865363.8299542856
NEBL,2018-38w,24784759.819514282
YOC,2018-38w,2272902.746687143
NULS,2018-38w,45949200.0
IC,2018-38w,444846.64910985716
2GIVE,2018-38w,1830362.2604157142
OPAL,2018-38w,262373.79999566666
QBT,2018-38w,2598078.635558571
VOLT,2018-38w,9258.86494459
PXI,2018-38w,35589.41407218571
ASAFE,2018-38w,123670.56304342857
WGR,2018-38w,31051649.14285714
ONT,2018-38w,348270773.4604286
TONE,2018-38w,5570576.710632858
LIKE,2018-38w,1473978.0493842855
PKB,2018-38w,62182.85073678333
CRPT,2018-38w,28362141.388085715
TEL,2018-38w,28457377.77092857
XOV,2018-38w,156648.85189800002
DGTX,2018-38w,23129190.0
PXC,2018-38w,215381.92582314284
BLK,2018-38w,6376040.31429
SWTH,2018-38w,3803656.6041471427
XPTX,2018-38w,457911.53341514285
BAX,2018-38w,11004917.999490002
TROLL,2018-38w,382563.8688915715
SMT,2018-38w,23216600.837128572
CREVA,2018-38w,3971.8574915257145
NEO,2018-38w,1180572714.2857144
MKR,2018-38w,314344718.59314287
BBP,2018-38w,491663.3387637143
COV,2018-38w,12253682.5
SPK,2018-38w,68559.88230710001
AVINOC,2018-38w,1031571.0285958571
XMY,2018-38w,4687463.681804285
SANDG,2018-38w,2107.7269097914286
DOPE,2018-38w,1427853.6938128571
LOC,2018-38w,4528822.102341428
BLZ,2018-38w,22929964.933114287
HVCO,2018-38w,71288.27251528572
AIT,2018-38w,2537088.547841429
NVC,2018-38w,7037643.465138571
PKT,2018-38w,1728725.0369657143
TNS,2018-38w,150817.88018057143
NAV,2018-38w,19308397.168242853
TSL,2018-38w,2650242.6455985713
CSC,2018-38w,14781279.168457141
GAS,2018-38w,52405746.52264286
ZIPT,2018-38w,1188801.0382957144
HAVY,2018-38w,202084.0587487143
PEX,2018-38w,23316.63935842
LNC,2018-38w,3444086.9558485714
INN,2018-38w,378025.8607698571
TAU,2018-38w,6437100.346801429
ODE,2018-38w,31702434.103657145
RED,2018-38w,1660672.1188014285
NXS,2018-38w,52464595.75075714
BCA,2018-38w,4721859.424595715
VITE,2018-38w,12778459.746728571
NSD,2018-38w,1400733.6941457144
NAS,2018-38w,63654760.0
LOG,2018-38w,459527.75483099994
CURE,2018-38w,2385478.7570542856
XPM,2018-38w,18142202.962042857
BITG,2018-38w,7541019.547608571
REM,2018-38w,3445756.350045714
GB,2018-38w,102412.68797637142
DOV,2018-38w,7769932.936747143
GCC,2018-38w,36074.6688066
RUFF,2018-38w,18812497.28857143
ARNX,2018-38w,4092192.0
CONX,2018-38w,3581.7951097505997
NCash,2018-38w,26426927.291128572
42,2018-38w,945010.0211812856
SPC,2018-38w,6407261.96085
BLUE,2018-38w,1312313.4874114285
MNW,2018-38w,3038433.47138
ENT,2018-38w,44741.16973872857
AION,2018-38w,98953888.1132
IFT,2018-38w,2599876.1000914285
ZAP,2018-38w,2041384.1065485715
SAN,2018-38w,28907350.6236
ZINC,2018-38w,306124.3231447143
RTH,2018-38w,8852925.28946
JS,2018-38w,11864.82535364
CVC,2018-38w,39487358.79667143
MYST,2018-38w,2945280.894275714
GO,2018-38w,22704981.249042857
CXT,2018-38w,11973.19001142857
SHND,2018-38w,3544706.0711671426
DGB,2018-38w,272669081.5297143
MOJO,2018-38w,100670.79826186667
XNO,2018-38w,319889167.87385714
XPD,2018-38w,638848.2457011428
HVN,2018-38w,11351448.214285715
WTC,2018-38w,123355190.11014286
DPY,2018-38w,8395514.437264286
BLU,2018-38w,1400748.7670487144
ZER,2018-38w,793829.7488721429
PST,2018-38w,10917929.526955714
EXRN,2018-38w,3013188.8214285714
STORJ,2018-38w,38680487.3809
MLN,2018-38w,6509523.389142857
BITS,2018-38w,541038.8774632143
MTC,2018-38w,14583747.814371428
ADC,2018-38w,734234.6374647142
ZUR,2018-38w,58881.48072558333
SKY,2018-38w,35160242.85714286
LDOGE,2018-38w,977003.3142962857
TRX,2018-38w,1417999855.6971428
GBYTE,2018-38w,39023021.54561429
ARO,2018-38w,1063809.0000285716
EUNO,2018-38w,109635.62285308572
MTL,2018-38w,19243058.14647143
ELTCOIN,2018-38w,100116.37285714285
MYB,2018-38w,2059859.5252800002
NTK,2018-38w,2130843.2242188184
NYC,2018-38w,3739996.3567100004
GNO,2018-38w,29755966.155285716
PMA,2018-38w,16185414.1832
CHSB,2018-38w,5724190.993648572
SNT,2018-38w,125022294.4857143
RDD,2018-38w,99057690.21027143
SWFTC,2018-38w,8218796.688252858
IND,2018-38w,1570687.6582
C2,2018-38w,76293.63685375715
KRB,2018-38w,1003541.5645138572
GCR,2018-38w,28327757.423728574
C20,2018-38w,27631783.483385716
REP,2018-38w,144452785.7142857
DCR,2018-38w,316847021.1661429
MAY,2018-38w,24111.652823142857
MFT,2018-38w,18359813.913257144
CAB,2018-38w,20480.302022414286
ZCN,2018-38w,3733058.285714286
ANC,2018-38w,2873127.370104286
TIME,2018-38w,3495566.831248571
NIX,2018-38w,13544656.445057143
INT,2018-38w,9742282.813337144
PAC,2018-38w,12635568.857114285
DERO,2018-38w,1143470.3942114285
BELA,2018-38w,977729.4864778572
PI,2018-38w,14356756.571899999
ATL,2018-38w,1636503.7931714286
UPP,2018-38w,5413722.128648572
VERI,2018-38w,36482458.86165714
PASC,2018-38w,14009930.172457144
ZCL,2018-38w,16977811.743214287
WAVES,2018-38w,220364428.57142857
DCY,2018-38w,389788.7295112857
UQC,2018-38w,4027540.0
PLNC,2018-38w,17897.425392
RYO,2018-38w,503444.282252
YTN,2018-38w,28729.003466671427
ICX,2018-38w,250659719.50471428
ZEN,2018-38w,75123778.43215714
KRL,2018-38w,526068.3300568571
POE,2018-38w,21351023.987185717
MFG,2018-38w,520983.054509
ABYSS,2018-38w,2619235.4599114284
OST,2018-38w,13192332.042757142
EVIL,2018-38w,125735.03119633334
XEM,2018-38w,832738885.6215714
MORE,2018-38w,415722.5714285714
NIOX,2018-38w,1445782.841482857
SEND,2018-38w,1423928.0079985713
KAN,2018-38w,13713275.43052857
FRC,2018-38w,154482.5617224
ANT,2018-38w,23723775.122085717
0xBTC,2018-38w,1977236.5895285716
UP,2018-38w,4308810.885251428
ETP,2018-38w,170354660.5532857
FTI,2018-38w,5650666.5
SNX,2018-38w,5008771.535485715
KMD,2018-38w,119942383.07328571
CARBON,2018-38w,1094083.1725117143
POLY,2018-38w,45629394.66457143
XRP,2018-38w,17476357634.842857
BRD,2018-38w,30869384.621414285
CARD,2018-38w,5139454.381108572
VET,2018-38w,747189174.5901428
CARE,2018-38w,1125968.0162490858
RLC,2018-38w,30055372.950114284
ARCO,2018-38w,84659.2931749
NLC,2018-38w,3815648.648847143
ZCR,2018-38w,127511.04246371429
UNIT,2018-38w,1060177.5158642859
VEX,2018-38w,9596032.23002
AAC,2018-38w,4147975.0
CAS,2018-38w,6293346.138154285
SSP,2018-38w,1087591.984427143
AMN,2018-38w,422537.65264685714
EDG,2018-38w,17170712.39162857
DCN,2018-38w,86534578.15709999
UNO,2018-38w,17579168.675942857
HOT,2018-38w,75627927.17785715
RET,2018-38w,3286724.94306
MAX,2018-38w,1476724.3981728572
ARB,2018-38w,14170.140839271427
POLIS,2018-38w,3925467.3023714283
PHR,2018-38w,7626310.877427143
AMS,2018-38w,42032.4758561
NCT,2018-38w,5684847.10326
STMX,2018-38w,34930228.60625714
WAXP,2018-38w,61087328.322971426
ELEC,2018-38w,3739727.54079
SHDW,2018-38w,92807.16666666667
XCP,2018-38w,9356149.523945715
DMD,2018-38w,7293272.289637143
RVT,2018-38w,2856638.3765657144
INK,2018-38w,9579646.344201429
ELA,2018-38w,55950693.42282857
CANN,2018-38w,1149978.8234957142
NKN,2018-38w,8530528.090348572
MVL,2018-38w,10805259.439801428
KEY,2018-38w,13781016.409242857
MFTU,2018-38w,44054.395000000004
BEET,2018-38w,440619.0233938572
IOTX,2018-38w,16307559.873828571
HMQ,2018-38w,6117001.27869
OCT,2018-38w,5093995.714285715
POA,2018-38w,15944556.669742856
BSC,2018-38w,3513.115720648572
DMT,2018-38w,7298115.821664286
FRST,2018-38w,225640.9028602857
GET,2018-38w,5227786.18237
BERN,2018-38w,63734.051455742854
WPR,2018-38w,10454286.359322857
ZPT,2018-38w,12266392.857142856
MED,2018-38w,9545086.675472857
DVPN,2018-38w,4422446.239418572
BTO,2018-38w,21035323.427585714
XAP,2018-38w,1849070.72047
N8V,2018-38w,752122.8593588572
BTA,2018-38w,197080.30113814285
PAYX,2018-38w,3940533.185425714
IMS,2018-38w,36292.5951951
DEM,2018-38w,345296.31199485715
HNC,2018-38w,375751.2666487143
TBX,2018-38w,906393.23242
BTR,2018-38w,83865.00487285714
EGEM,2018-38w,352008.536415
WAN,2018-38w,102534603.38208571
THETA,2018-38w,60872487.077685714
ABL,2018-38w,4921135.681011429
XDN,2018-38w,21058447.37755714
XDC,2018-38w,5642642.703924285
EFX,2018-38w,1940725.5202214287
APPC,2018-38w,10041001.921692858
SMART,2018-38w,29816207.424042854
TAG,2018-38w,552123.5532440001
MEME,2018-38w,989705.475903
OCN,2018-38w,24486596.07142857
FSN,2018-38w,27419785.663271427
BERRY,2018-38w,2249977.5665142857
BTCZ,2018-38w,1686177.9021242857
EVN,2018-38w,939510.62390325
VEC2,2018-38w,25088.204898433334
MET,2018-38w,12544309.0379
IXC,2018-38w,792986.6423312856
MOTO,2018-38w,242099.03228185716
BTG,2018-38w,373156346.8924285
KNDC,2018-38w,422440.2026444286
MEDIC,2018-38w,1109099.3862728572
ERG,2018-38w,940923.8872857143
OXEN,2018-38w,7490987.205334285
SKM,2018-38w,3833571.5691285715
BTM,2018-38w,177881036.71485713
THC,2018-38w,8058207.734521428
XYO,2018-38w,12505887.378657144
SENC,2018-38w,1501972.6273400001
NGC,2018-38w,17607141.35984286
BTS,2018-38w,317748765.0142857
OMNI,2018-38w,4401124.020647143
BSD,2018-38w,3145848.0300942855
SIB,2018-38w,2963536.51164
NANJ,2018-38w,10232487.564588573
UUU,2018-38w,3937190.85462
DNA,2018-38w,3073142.1797628575
NIM,2018-38w,2967443.865877143
KCS,2018-38w,100850664.44719999
PLR,2018-38w,15768133.502471428
UTT,2018-38w,13330375.928514285
GLM,2018-38w,135837163.34342858
AOG,2018-38w,532939.1999745
EVX,2018-38w,6795404.785714285
NEXO,2018-38w,28040280.500714283
QTUM,2018-38w,320404176.3248572
AOA,2018-38w,86947641.62565716
FREED,2018-38w,216023.2629664286
FTC,2018-38w,10463855.7146
IQ,2018-38w,79099.74648838572
GRLC,2018-38w,57318.24324448571
BUZZ,2018-38w,1043899.6655324287
DDD,2018-38w,33179687.299685717
SLS,2018-38w,18321188.7836
PHX,2018-38w,10862065.40702
WAB,2018-38w,9682009.77203
DENT,2018-38w,37217824.6993
PNX,2018-38w,26233.91286095714
MDT,2018-38w,2614594.183611429
VEE,2018-38w,21822667.721685715
XDNA,2018-38w,230006.80835757146
MVP,2018-38w,2365870.741017143
VAL,2018-38w,4277747.139817143
SC,2018-38w,210929860.05414286
ABT,2018-38w,20189405.292585712
STRAX,2018-38w,140906455.17957142
MDS,2018-38w,19106794.138214286
X8X,2018-38w,2278389.188642857
PAY,2018-38w,75104821.9718
BSTY,2018-38w,65035.626838100005
REQ,2018-38w,28878248.863285717
KNCL,2018-38w,52022657.51718571
BTW,2018-38w,344920.661533
GLC,2018-38w,1518060.1289899999
BTX,2018-38w,14436308.443242857
SNRG,2018-38w,358341.10991400003
KOBO,2018-38w,549267.5235548571
PLU,2018-38w,1859638.6203814286
ATB,2018-38w,908161.4348018571
MDA,2018-38w,9945312.60042
IG,2018-38w,265758.2851737143
DTX,2018-38w,456171.3303402857
CAPP,2018-38w,4605295.287528572
RBT,2018-38w,157888.2590874286
MAID,2018-38w,114521232.47185715
POSW,2018-38w,1374372.825
PLBT,2018-38w,6810628.034082858
XHV,2018-38w,1974603.0685214286
DATA,2018-38w,21365937.150257144
UFR,2018-38w,1411352.3318485713
NOKU,2018-38w,3775461.1810414284
VIBE,2018-38w,15019984.348071428
TENT,2018-38w,661018.5383828571
SKIN,2018-38w,776410.2163094286
RFR,2018-38w,9384764.311312858
MINT,2018-38w,3254230.8241299996
GRC,2018-38w,5616500.151704286
XRA,2018-38w,151218.59235471426
UFO,2018-38w,1040053.8837682857
POT,2018-38w,5908294.494761429
XCN,2018-38w,442989.5276504285
ACOIN,2018-38w,57524.382523725
DSR,2018-38w,87633.46770258572
EVC,2018-38w,1924214.9772271428
CF,2018-38w,23247.55111252
BON,2018-38w,563023.76552
IHT,2018-38w,9486522.689334286
SNC,2018-38w,4456619.797297143
VIB,2018-38w,6474301.479381428
ENG,2018-38w,42737932.366642855
GLT,2018-38w,112714.82538057142
QRL,2018-38w,12602534.285714285
MANA,2018-38w,78434334.23997143
SEELE,2018-38w,17292220.424157143
ATMOS,2018-38w,1319599.9219385716
HAND,2018-38w,724878.7423361428
ORMEUS,2018-38w,4622570.284008572
CENNZ,2018-38w,33630164.07114286
POST,2018-38w,98038.45271502857
DTC,2018-38w,52948.4384321
ERO,2018-38w,4846951.191085714
DLT,2018-38w,3947337.961945714
DNT,2018-38w,14352094.285714285
EOSDAC,2018-38w,12626210.204071429
XHI,2018-38w,1602073.759272857
ICON,2018-38w,19406.235287842857
KLKS,2018-38w,497676.50211199996
MAN,2018-38w,33734742.85714286
DONU,2018-38w,2086949.0553342856
CEEK,2018-38w,2427808.4095728574
XIN,2018-38w,59350163.06161429
POWR,2018-38w,63158735.98602857
UBT,2018-38w,2431153.817488571
BOLI,2018-38w,81016.3256908143
DIN,2018-38w,81849.51696872858
ZYD,2018-38w,25643.783887116664
OLT,2018-38w,2960188.96881
ONION,2018-38w,5336663.584768572
UBSN,2018-38w,2941806.435608572
MIOTA,2018-38w,1593869226.7857144
NOTE,2018-38w,3237274.445411429
FLOT,2018-38w,876427.4764172857
LUN,2018-38w,6816820.790712857
STAC,2018-38w,588444.1942364286
CHP,2018-38w,2962653.3488185713
DASH,2018-38w,1648075982.3414285
NEU,2018-38w,9914695.37897857
PPT,2018-38w,115972999.11728571
BCN,2018-38w,356428522.18314284
QRK,2018-38w,2518681.6822271426
UBQ,2018-38w,22599425.538585715
HB,2018-38w,1136039.6407885714
VIDZ,2018-38w,109403.19396278572
FLUX,2018-38w,1512700.261087143
NEVA,2018-38w,53864.186569142854
ZEBI,2018-38w,6847592.857142857
SRN,2018-38w,16996780.88072857
HT,2018-38w,87413992.5117143
MONK,2018-38w,1036212.1317308572
MSR,2018-38w,1541933.032962857
REV,2018-38w,20183851.75714286
XWC,2018-38w,22771169.851442855
AREPA,2018-38w,32505.620923142855
CHAT,2018-38w,16210441.321471428
TKN,2018-38w,9830507.842645716
IDH,2018-38w,2712807.6352999997
SWING,2018-38w,53500.33206042857
FTX,2018-38w,1306447.5714285714
PPC,2018-38w,26307365.444685716
GCN,2018-38w,849777.3111798571
TAJ,2018-38w,38874.390206342854
ELF,2018-38w,83670571.42857143
PLAY,2018-38w,1220968.8574400002
CHESS,2018-38w,148941.21872439998
ION,2018-38w,14039399.430342857
GEM,2018-38w,2830292.328757143
LYM,2018-38w,14148714.678657142
OAX,2018-38w,4357575.91932
DRT,2018-38w,3195320.18
BOUTS,2018-38w,697585.4474905714
XCO,2018-38w,57133.02662867143
OK,2018-38w,2557553.6242314284
SOCC,2018-38w,7494.961192785714
DIME,2018-38w,5152078.237094285
UNIFY,2018-38w,150454.38205071428
DAX,2018-38w,13714819.576900002
CCO,2018-38w,195597.10065714287
HPB,2018-38w,32180484.97994286
XAS,2018-38w,18043865.07692857
BOX,2018-38w,9512968.954137143
WINGS,2018-38w,12049418.240928572
TIPS,2018-38w,3319994.70062
MRX,2018-38w,9414982.610772857
ARDR,2018-38w,111002729.98734286
MARO,2018-38w,12967821.746714285
RVN,2018-38w,27943799.70842857
EGT,2018-38w,4310311.637144285
DBC,2018-38w,13276257.857142856
GXC,2018-38w,68099794.28571428
WBB,2018-38w,9764.08918929
RCN,2018-38w,14137806.248971429
SYS,2018-38w,46155712.12241428
NMC,2018-38w,22798494.972
VIA,2018-38w,14293342.157428572
PONZI,2018-38w,6906.038392241667
VGX,2018-38w,25305192.781614285
FYP,2018-38w,657524.6710717144
NBR,2018-38w,200515.05793771427
MARS,2018-38w,129472.34682014285
AMB,2018-38w,19484728.641485717
DTRC,2018-38w,171810.01379985714
GRS,2018-38w,40507386.83814286
DAV,2018-38w,2770265.135197143
MANNA,2018-38w,347866.20985057147
JET,2018-38w,208837.13480657144
BFT,2018-38w,27691151.816814285
GAME,2018-38w,12284742.54922857
ZENI,2018-38w,270048.0764
NMR,2018-38w,4332183.787838572
STAR,2018-38w,955147.2321428572
QSP,2018-38w,20952366.09704286
AMM,2018-38w,527277.201585
AMLT,2018-38w,1665694.7308557143
ARCT,2018-38w,100024.00752667143
SKY,2018-39w,34649271.428571425
DCN,2018-39w,87085883.72724286
IOTX,2018-39w,16763688.268685713
TDX,2018-39w,205531.62769014286
TAJ,2018-39w,37335.2716796
QNT,2018-39w,11264157.8665
XRP,2018-39w,21480474079.94286
KMD,2018-39w,127683661.28571428
QSP,2018-39w,21977116.439357143
OMNI,2018-39w,4186397.640195715
EXRN,2018-39w,3696072.714285714
CURE,2018-39w,2310764.3662242857
TKN,2018-39w,8701981.61524
ICOB,2018-39w,13837.047626166668
KIN,2018-39w,49706382.926857136
THETA,2018-39w,60716778.751257144
NXS,2018-39w,49266917.805128574
MYB,2018-39w,2289013.7575814286
DEM,2018-39w,283783.5414977143
GEM,2018-39w,2926214.131335714
EUC,2018-39w,33243.12060255
GCN,2018-39w,851105.6427445713
NAV,2018-39w,21754628.326328572
DCR,2018-39w,326655004.77428573
ABL,2018-39w,5834276.527432857
QBC,2018-39w,57159.29815014285
KNDC,2018-39w,369574.0871065715
XPY,2018-39w,155397.06016083332
GRS,2018-39w,39493042.02935714
EVN,2018-39w,902360.06456
STAC,2018-39w,687471.8887904286
SPR,2018-39w,995400.8486664286
IMT,2018-39w,11474419.400214285
KEY,2018-39w,14569893.985214284
DASH,2018-39w,1585532042.5542858
KURT,2018-39w,74469.58452797143
OCN,2018-39w,36240450.71428572
ZET,2018-39w,440205.551428
DOPE,2018-39w,1366968.9839371429
QRK,2018-39w,2751554.14113
TNS,2018-39w,157696.73179957145
QASH,2018-39w,77045300.0
42,2018-39w,975359.7939990001
TAG,2018-39w,589090.06322
SSP,2018-39w,1973978.4250042855
ADS,2018-39w,3550952.0857514287
WRC,2018-39w,899364.1176302858
EMC,2018-39w,46212874.48948572
DAG,2018-39w,6333510.1466457145
DBC,2018-39w,12935650.714285715
EFX,2018-39w,1965441.3045242857
TEN,2018-39w,32599114.285714287
TIPS,2018-39w,3205390.2002714286
IDH,2018-39w,2716608.1724314285
ACT,2018-39w,21138910.35272857
ABT,2018-39w,20411488.402585715
AAC,2018-39w,3246107.1428571427
STAR,2018-39w,971739.1071428572
EUNO,2018-39w,107773.86029071428
ZCR,2018-39w,139620.59638157143
AVINOC,2018-39w,1744538.4044728572
ONION,2018-39w,5206801.051872857
THC,2018-39w,6767230.772675714
ENJ,2018-39w,38680184.72931428
INN,2018-39w,414626.9875371429
GSC,2018-39w,4048396.130107143
ADC,2018-39w,696674.1303702857
ENT,2018-39w,48916.56150874286
CVC,2018-39w,42508307.9541
KNCL,2018-39w,50743433.98655714
DONU,2018-39w,1698741.5552985712
DGTX,2018-39w,23971500.0
STX,2018-39w,4203284.525801429
QBT,2018-39w,2532567.5884157144
EMC2,2018-39w,14815060.911814285
DFT,2018-39w,205711.77234357144
2GIVE,2018-39w,1891407.78111
DERO,2018-39w,1402932.2655200001
EVIL,2018-39w,125482.85667075
ICON,2018-39w,18969.027128942857
CVT,2018-39w,22712324.63512857
CXO,2018-39w,2823523.7417614283
OCT,2018-39w,4909950.0
ADI,2018-39w,422433.36519257136
DCY,2018-39w,460629.9170592857
WINGS,2018-39w,12468112.661985714
IOST,2018-39w,105643200.0
MUNT,2018-39w,10827770.543657143
ICX,2018-39w,253883480.33714288
KRL,2018-39w,592953.4900654285
TIME,2018-39w,3353913.527752857
XPTX,2018-39w,431134.7699608571
KRB,2018-39w,960729.192832
OMG,2018-39w,494830042.4847143
ADA,2018-39w,2159692011.397143
LA,2018-39w,5530900.670028572
RDD,2018-39w,112174791.1818143
OAX,2018-39w,4699473.797578571
QRL,2018-39w,11908579.42857143
XTZ,2018-39w,886385523.8797143
D,2018-39w,1247308.9103628572
GCR,2018-39w,33883037.88794286
TOMO,2018-39w,15619921.42857143
KZC,2018-39w,173459.83436757143
DAV,2018-39w,2463994.57003
KAN,2018-39w,13621308.171914285
ONT,2018-39w,355521919.0657143
BANCA,2018-39w,4842399.721791429
KLKS,2018-39w,540653.0587061428
ABYSS,2018-39w,2665872.38446
